video_path,annotation_path,feature_path,frames,segments,labels,boundaries,video_id
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F001_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F001.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F001_capture2.npy,896,"[{'start_frame': 1, 'end_frame': 33, 'phase': 'G12', 'label': 11}, {'start_frame': 35, 'end_frame': 85, 'phase': 'G13', 'label': 12}, {'start_frame': 87, 'end_frame': 132, 'phase': 'G14', 'label': 13}, {'start_frame': 134, 'end_frame': 353, 'phase': 'G15', 'label': 14}, {'start_frame': 355, 'end_frame': 414, 'phase': 'G14', 'label': 13}, {'start_frame': 416, 'end_frame': 476, 'phase': 'G12', 'label': 11}, {'start_frame': 478, 'end_frame': 590, 'phase': 'G13', 'label': 12}, {'start_frame': 592, 'end_frame': 708, 'phase': 'G14', 'label': 13}, {'start_frame': 710, 'end_frame': 840, 'phase': 'G15', 'label': 14}, {'start_frame': 842, 'end_frame': 895, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F001_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F001_capture2.npy,Knot_Tying_F001_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F002_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F002.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F002_capture1.npy,984,"[{'start_frame': 1, 'end_frame': 51, 'phase': 'G12', 'label': 11}, {'start_frame': 53, 'end_frame': 128, 'phase': 'G13', 'label': 12}, {'start_frame': 130, 'end_frame': 237, 'phase': 'G14', 'label': 13}, {'start_frame': 239, 'end_frame': 399, 'phase': 'G15', 'label': 14}, {'start_frame': 401, 'end_frame': 461, 'phase': 'G14', 'label': 13}, {'start_frame': 463, 'end_frame': 539, 'phase': 'G12', 'label': 11}, {'start_frame': 541, 'end_frame': 596, 'phase': 'G13', 'label': 12}, {'start_frame': 598, 'end_frame': 650, 'phase': 'G14', 'label': 13}, {'start_frame': 652, 'end_frame': 918, 'phase': 'G15', 'label': 14}, {'start_frame': 920, 'end_frame': 983, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F002_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F002_capture1.npy,Knot_Tying_F002_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F002_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F002.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F002_capture2.npy,984,"[{'start_frame': 1, 'end_frame': 51, 'phase': 'G12', 'label': 11}, {'start_frame': 53, 'end_frame': 128, 'phase': 'G13', 'label': 12}, {'start_frame': 130, 'end_frame': 237, 'phase': 'G14', 'label': 13}, {'start_frame': 239, 'end_frame': 399, 'phase': 'G15', 'label': 14}, {'start_frame': 401, 'end_frame': 461, 'phase': 'G14', 'label': 13}, {'start_frame': 463, 'end_frame': 539, 'phase': 'G12', 'label': 11}, {'start_frame': 541, 'end_frame': 596, 'phase': 'G13', 'label': 12}, {'start_frame': 598, 'end_frame': 650, 'phase': 'G14', 'label': 13}, {'start_frame': 652, 'end_frame': 918, 'phase': 'G15', 'label': 14}, {'start_frame': 920, 'end_frame': 983, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F002_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F002_capture2.npy,Knot_Tying_F002_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F003_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F003.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F003_capture1.npy,2600,"[{'start_frame': 89, 'end_frame': 350, 'phase': 'G12', 'label': 11}, {'start_frame': 352, 'end_frame': 439, 'phase': 'G13', 'label': 12}, {'start_frame': 441, 'end_frame': 1188, 'phase': 'G14', 'label': 13}, {'start_frame': 1190, 'end_frame': 1341, 'phase': 'G15', 'label': 14}, {'start_frame': 1343, 'end_frame': 1703, 'phase': 'G12', 'label': 11}, {'start_frame': 1705, 'end_frame': 1798, 'phase': 'G13', 'label': 12}, {'start_frame': 1800, 'end_frame': 2234, 'phase': 'G14', 'label': 13}, {'start_frame': 2236, 'end_frame': 2503, 'phase': 'G15', 'label': 14}, {'start_frame': 2505, 'end_frame': 2599, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F003_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F003_capture1.npy,Knot_Tying_F003_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F003_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F003.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F003_capture2.npy,2600,"[{'start_frame': 89, 'end_frame': 350, 'phase': 'G12', 'label': 11}, {'start_frame': 352, 'end_frame': 439, 'phase': 'G13', 'label': 12}, {'start_frame': 441, 'end_frame': 1188, 'phase': 'G14', 'label': 13}, {'start_frame': 1190, 'end_frame': 1341, 'phase': 'G15', 'label': 14}, {'start_frame': 1343, 'end_frame': 1703, 'phase': 'G12', 'label': 11}, {'start_frame': 1705, 'end_frame': 1798, 'phase': 'G13', 'label': 12}, {'start_frame': 1800, 'end_frame': 2234, 'phase': 'G14', 'label': 13}, {'start_frame': 2236, 'end_frame': 2503, 'phase': 'G15', 'label': 14}, {'start_frame': 2505, 'end_frame': 2599, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F003_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F003_capture2.npy,Knot_Tying_F003_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F004_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F004.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F004_capture1.npy,1792,"[{'start_frame': 1, 'end_frame': 41, 'phase': 'G12', 'label': 11}, {'start_frame': 43, 'end_frame': 112, 'phase': 'G13', 'label': 12}, {'start_frame': 114, 'end_frame': 399, 'phase': 'G14', 'label': 13}, {'start_frame': 401, 'end_frame': 601, 'phase': 'G15', 'label': 14}, {'start_frame': 603, 'end_frame': 681, 'phase': 'G14', 'label': 13}, {'start_frame': 683, 'end_frame': 890, 'phase': 'G12', 'label': 11}, {'start_frame': 892, 'end_frame': 1131, 'phase': 'G13', 'label': 12}, {'start_frame': 1133, 'end_frame': 1290, 'phase': 'G14', 'label': 13}, {'start_frame': 1292, 'end_frame': 1729, 'phase': 'G15', 'label': 14}, {'start_frame': 1731, 'end_frame': 1791, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F004_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F004_capture1.npy,Knot_Tying_F004_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F004_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F004.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F004_capture2.npy,1792,"[{'start_frame': 1, 'end_frame': 41, 'phase': 'G12', 'label': 11}, {'start_frame': 43, 'end_frame': 112, 'phase': 'G13', 'label': 12}, {'start_frame': 114, 'end_frame': 399, 'phase': 'G14', 'label': 13}, {'start_frame': 401, 'end_frame': 601, 'phase': 'G15', 'label': 14}, {'start_frame': 603, 'end_frame': 681, 'phase': 'G14', 'label': 13}, {'start_frame': 683, 'end_frame': 890, 'phase': 'G12', 'label': 11}, {'start_frame': 892, 'end_frame': 1131, 'phase': 'G13', 'label': 12}, {'start_frame': 1133, 'end_frame': 1290, 'phase': 'G14', 'label': 13}, {'start_frame': 1292, 'end_frame': 1729, 'phase': 'G15', 'label': 14}, {'start_frame': 1731, 'end_frame': 1791, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F004_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F004_capture2.npy,Knot_Tying_F004_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F005_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F005.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F005_capture1.npy,1300,"[{'start_frame': 13, 'end_frame': 184, 'phase': 'G1', 'label': 0}, {'start_frame': 186, 'end_frame': 253, 'phase': 'G12', 'label': 11}, {'start_frame': 255, 'end_frame': 313, 'phase': 'G13', 'label': 12}, {'start_frame': 315, 'end_frame': 391, 'phase': 'G14', 'label': 13}, {'start_frame': 393, 'end_frame': 615, 'phase': 'G15', 'label': 14}, {'start_frame': 617, 'end_frame': 785, 'phase': 'G14', 'label': 13}, {'start_frame': 787, 'end_frame': 868, 'phase': 'G12', 'label': 11}, {'start_frame': 870, 'end_frame': 919, 'phase': 'G13', 'label': 12}, {'start_frame': 921, 'end_frame': 977, 'phase': 'G14', 'label': 13}, {'start_frame': 979, 'end_frame': 1246, 'phase': 'G15', 'label': 14}, {'start_frame': 1248, 'end_frame': 1299, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F005_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F005_capture1.npy,Knot_Tying_F005_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_F005_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_F005.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_F005_capture2.npy,1300,"[{'start_frame': 13, 'end_frame': 184, 'phase': 'G1', 'label': 0}, {'start_frame': 186, 'end_frame': 253, 'phase': 'G12', 'label': 11}, {'start_frame': 255, 'end_frame': 313, 'phase': 'G13', 'label': 12}, {'start_frame': 315, 'end_frame': 391, 'phase': 'G14', 'label': 13}, {'start_frame': 393, 'end_frame': 615, 'phase': 'G15', 'label': 14}, {'start_frame': 617, 'end_frame': 785, 'phase': 'G14', 'label': 13}, {'start_frame': 787, 'end_frame': 868, 'phase': 'G12', 'label': 11}, {'start_frame': 870, 'end_frame': 919, 'phase': 'G13', 'label': 12}, {'start_frame': 921, 'end_frame': 977, 'phase': 'G14', 'label': 13}, {'start_frame': 979, 'end_frame': 1246, 'phase': 'G15', 'label': 14}, {'start_frame': 1248, 'end_frame': 1299, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_F005_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_F005_capture2.npy,Knot_Tying_F005_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_G001_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_G001.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_G001_capture1.npy,2310,"[{'start_frame': 182, 'end_frame': 244, 'phase': 'G15', 'label': 14}, {'start_frame': 246, 'end_frame': 522, 'phase': 'G12', 'label': 11}, {'start_frame': 524, 'end_frame': 607, 'phase': 'G13', 'label': 12}, {'start_frame': 609, 'end_frame': 653, 'phase': 'G14', 'label': 13}, {'start_frame': 655, 'end_frame': 1301, 'phase': 'G15', 'label': 14}, {'start_frame': 1303, 'end_frame': 1418, 'phase': 'G12', 'label': 11}, {'start_frame': 1420, 'end_frame': 1519, 'phase': 'G13', 'label': 12}, {'start_frame': 1521, 'end_frame': 1566, 'phase': 'G14', 'label': 13}, {'start_frame': 1568, 'end_frame': 2217, 'phase': 'G15', 'label': 14}, {'start_frame': 2219, 'end_frame': 2309, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_G001_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_G001_capture1.npy,Knot_Tying_G001_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_G001_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_G001.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_G001_capture2.npy,2310,"[{'start_frame': 182, 'end_frame': 244, 'phase': 'G15', 'label': 14}, {'start_frame': 246, 'end_frame': 522, 'phase': 'G12', 'label': 11}, {'start_frame': 524, 'end_frame': 607, 'phase': 'G13', 'label': 12}, {'start_frame': 609, 'end_frame': 653, 'phase': 'G14', 'label': 13}, {'start_frame': 655, 'end_frame': 1301, 'phase': 'G15', 'label': 14}, {'start_frame': 1303, 'end_frame': 1418, 'phase': 'G12', 'label': 11}, {'start_frame': 1420, 'end_frame': 1519, 'phase': 'G13', 'label': 12}, {'start_frame': 1521, 'end_frame': 1566, 'phase': 'G14', 'label': 13}, {'start_frame': 1568, 'end_frame': 2217, 'phase': 'G15', 'label': 14}, {'start_frame': 2219, 'end_frame': 2309, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_G001_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_G001_capture2.npy,Knot_Tying_G001_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_G002_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_G002.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_G002_capture1.npy,2197,"[{'start_frame': 1, 'end_frame': 258, 'phase': 'G12', 'label': 11}, {'start_frame': 260, 'end_frame': 326, 'phase': 'G13', 'label': 12}, {'start_frame': 328, 'end_frame': 661, 'phase': 'G14', 'label': 13}, {'start_frame': 663, 'end_frame': 1040, 'phase': 'G12', 'label': 11}, {'start_frame': 1042, 'end_frame': 1108, 'phase': 'G13', 'label': 12}, {'start_frame': 1110, 'end_frame': 1218, 'phase': 'G14', 'label': 13}, {'start_frame': 1220, 'end_frame': 2102, 'phase': 'G15', 'label': 14}, {'start_frame': 2104, 'end_frame': 2196, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_G002_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_G002_capture1.npy,Knot_Tying_G002_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_G002_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_G002.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_G002_capture2.npy,2197,"[{'start_frame': 1, 'end_frame': 258, 'phase': 'G12', 'label': 11}, {'start_frame': 260, 'end_frame': 326, 'phase': 'G13', 'label': 12}, {'start_frame': 328, 'end_frame': 661, 'phase': 'G14', 'label': 13}, {'start_frame': 663, 'end_frame': 1040, 'phase': 'G12', 'label': 11}, {'start_frame': 1042, 'end_frame': 1108, 'phase': 'G13', 'label': 12}, {'start_frame': 1110, 'end_frame': 1218, 'phase': 'G14', 'label': 13}, {'start_frame': 1220, 'end_frame': 2102, 'phase': 'G15', 'label': 14}, {'start_frame': 2104, 'end_frame': 2196, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_G002_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_G002_capture2.npy,Knot_Tying_G002_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_G003_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_G003.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_G003_capture1.npy,2361,"[{'start_frame': 175, 'end_frame': 467, 'phase': 'G12', 'label': 11}, {'start_frame': 469, 'end_frame': 537, 'phase': 'G13', 'label': 12}, {'start_frame': 539, 'end_frame': 611, 'phase': 'G14', 'label': 13}, {'start_frame': 613, 'end_frame': 1137, 'phase': 'G15', 'label': 14}, {'start_frame': 1139, 'end_frame': 1688, 'phase': 'G12', 'label': 11}, {'start_frame': 1690, 'end_frame': 1750, 'phase': 'G13', 'label': 12}, {'start_frame': 1752, 'end_frame': 1914, 'phase': 'G14', 'label': 13}, {'start_frame': 1916, 'end_frame': 2274, 'phase': 'G15', 'label': 14}, {'start_frame': 2276, 'end_frame': 2360, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_G003_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_G003_capture1.npy,Knot_Tying_G003_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_G003_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_G003.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_G003_capture2.npy,2361,"[{'start_frame': 175, 'end_frame': 467, 'phase': 'G12', 'label': 11}, {'start_frame': 469, 'end_frame': 537, 'phase': 'G13', 'label': 12}, {'start_frame': 539, 'end_frame': 611, 'phase': 'G14', 'label': 13}, {'start_frame': 613, 'end_frame': 1137, 'phase': 'G15', 'label': 14}, {'start_frame': 1139, 'end_frame': 1688, 'phase': 'G12', 'label': 11}, {'start_frame': 1690, 'end_frame': 1750, 'phase': 'G13', 'label': 12}, {'start_frame': 1752, 'end_frame': 1914, 'phase': 'G14', 'label': 13}, {'start_frame': 1916, 'end_frame': 2274, 'phase': 'G15', 'label': 14}, {'start_frame': 2276, 'end_frame': 2360, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_G003_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_G003_capture2.npy,Knot_Tying_G003_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_G004_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_G004.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_G004_capture1.npy,3853,"[{'start_frame': 80, 'end_frame': 358, 'phase': 'G12', 'label': 11}, {'start_frame': 360, 'end_frame': 438, 'phase': 'G13', 'label': 12}, {'start_frame': 440, 'end_frame': 1282, 'phase': 'G14', 'label': 13}, {'start_frame': 1284, 'end_frame': 1528, 'phase': 'G12', 'label': 11}, {'start_frame': 1530, 'end_frame': 1604, 'phase': 'G13', 'label': 12}, {'start_frame': 1606, 'end_frame': 1682, 'phase': 'G14', 'label': 13}, {'start_frame': 1684, 'end_frame': 2304, 'phase': 'G15', 'label': 14}, {'start_frame': 2306, 'end_frame': 2425, 'phase': 'G12', 'label': 11}, {'start_frame': 2427, 'end_frame': 2510, 'phase': 'G13', 'label': 12}, {'start_frame': 2512, 'end_frame': 2618, 'phase': 'G14', 'label': 13}, {'start_frame': 2620, 'end_frame': 3257, 'phase': 'G15', 'label': 14}, {'start_frame': 3259, 'end_frame': 3341, 'phase': 'G12', 'label': 11}, {'start_frame': 3343, 'end_frame': 3421, 'phase': 'G13', 'label': 12}, {'start_frame': 3423, 'end_frame': 3470, 'phase': 'G14', 'label': 13}, {'start_frame': 3472, 'end_frame': 3753, 'phase': 'G15', 'label': 14}, {'start_frame': 3755, 'end_frame': 3852, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_G004_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_G004_capture1.npy,Knot_Tying_G004_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/video/Knot_Tying_G004_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/transcriptions/Knot_Tying_G004.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/features/Knot_Tying_G004_capture2.npy,3853,"[{'start_frame': 80, 'end_frame': 358, 'phase': 'G12', 'label': 11}, {'start_frame': 360, 'end_frame': 438, 'phase': 'G13', 'label': 12}, {'start_frame': 440, 'end_frame': 1282, 'phase': 'G14', 'label': 13}, {'start_frame': 1284, 'end_frame': 1528, 'phase': 'G12', 'label': 11}, {'start_frame': 1530, 'end_frame': 1604, 'phase': 'G13', 'label': 12}, {'start_frame': 1606, 'end_frame': 1682, 'phase': 'G14', 'label': 13}, {'start_frame': 1684, 'end_frame': 2304, 'phase': 'G15', 'label': 14}, {'start_frame': 2306, 'end_frame': 2425, 'phase': 'G12', 'label': 11}, {'start_frame': 2427, 'end_frame': 2510, 'phase': 'G13', 'label': 12}, {'start_frame': 2512, 'end_frame': 2618, 'phase': 'G14', 'label': 13}, {'start_frame': 2620, 'end_frame': 3257, 'phase': 'G15', 'label': 14}, {'start_frame': 3259, 'end_frame': 3341, 'phase': 'G12', 'label': 11}, {'start_frame': 3343, 'end_frame': 3421, 'phase': 'G13', 'label': 12}, {'start_frame': 3423, 'end_frame': 3470, 'phase': 'G14', 'label': 13}, {'start_frame': 3472, 'end_frame': 3753, 'phase': 'G15', 'label': 14}, {'start_frame': 3755, 'end_frame': 3852, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/labels/1_Knot_Tying_G004_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Knot_Tying/boundaries/1_Knot_Tying_G004_capture2.npy,Knot_Tying_G004_capture2
